"","loop","WT_1","WT_2","WT_3","TRT_1","TRT_2","TRT_3","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"435",435,52,67,40,25,33,62,43.8743402485276,0.000749020140660055,0.0550403352800969,0.941370669510348,0.999999433852421
"436",436,32,37,31,33,30,24,30.9171850534675,0.000146882621017059,0.0552714842629416,0.988196379414124,0.999999433852421
"437",437,30,26,29,39,17,26,27.0443623169841,0.00103859006398111,0.0553672815699686,0.906438867661906,0.999999433852421
"438",438,76,61,70,380,268,324,166.886623833532,1.35781756290424,0.203307940956094,1.19153510589398e-12,2.71868593328144e-10
"439",439,20,32,27,23,37,25,26.7821736092825,-0.000922337045741453,0.0553701340190758,0.911267217747833,0.999999433852421
"440",440,65,49,52,48,61,46,53.059959519176,-0.00101688231987032,0.0548749981699626,0.924971776407893,0.999999433852421
"441",441,68,61,68,62,86,85,70.9797008716598,0.000250778146581965,0.0545844311658992,0.981016433636853,0.999999433852421
"442",442,6,8,8,11,10,9,8.52981352775537,-8.06372625568689e-05,0.0557802906016533,0.984415347735798,0.999999433852421
"443",443,26,23,26,25,27,30,26.0942255582087,0.00183747215158194,0.0554133434354344,0.826713182496907,0.999999433852421
"444",444,36,74,45,48,45,59,49.8203965451302,-0.00106304278500964,0.0549342073939531,0.919652521737331,0.999999433852421
"445",445,131,131,151,79,133,117,121.301953697693,-6.79853854237241e-05,0.0539749347050437,0.996727136181777,0.999999433852421
"446",446,34,41,29,31,27,44,33.8022791526367,0.00140789304364241,0.0552385023290581,0.880544456336287,0.999999433852421
"447",447,51,57,81,59,63,56,60.4971995917666,0.00216732127948744,0.0548002220080209,0.994324976995744,0.999999433852421
"448",448,49,42,48,43,36,43,43.2893390178351,0.000814592518920386,0.0550411905496414,0.940434952118804,0.999999433852421
"449",449,66,55,60,66,34,53,54.4060567346047,-0.00142275648658966,0.054868017703589,0.896948565764461,0.999999433852421
"450",450,13,12,10,12,13,12,11.9930197745108,0.000952977378783047,0.0557055109874503,0.873628436547049,0.999999433852421
"451",451,22,25,21,29,24,21,23.5151577171167,-0.000810703002513882,0.055434135908202,0.915924104247817,0.999999433852421
"452",452,246,254,176,255,176,169,209.028874443809,-0.000125488865554178,0.0532631852712758,0.992810271709492,0.999999433852421
"453",453,137,119,156,141,124,149,137.047965499922,0.000525015218849744,0.0538151703912227,0.973090453013159,0.999999433852421
"454",454,86,58,56,70,48,56,61.2078759549988,-0.000679072063855949,0.0547382596348223,0.952362875439216,0.999999433852421
"455",455,74,64,82,97,101,93,84.1050016790778,0.000167218209263628,0.054405118825338,0.990206983883485,0.999999433852421
"456",456,30,34,32,30,32,24,30.1590986047432,0.000271112720941655,0.0552865995737016,0.976932897584264,0.999999433852421
"457",457,90,95,83,109,94,102,95.1434425581742,-0.000195271483086396,0.0542607473581649,0.98439327693318,0.999999433852421
"458",458,12,12,15,11,18,11,12.9754842476904,-0.000825481642215903,0.0556804877460227,0.890705480341636,0.999999433852421
"459",459,118,60,124,164,155,103,114.882170703491,0.000185767461345831,0.0540550274773634,0.986974330469319,0.999999433852421
"460",460,98,99,52,93,97,113,89.512276761015,-8.15632264353289e-05,0.0543396657262057,0.993810413564428,0.999999433852421
"461",461,115,128,121,106,119,125,118.7823362842,0.0007245222921964,0.0539983690189403,0.963387515334842,0.999999433852421
"462",462,63,70,57,61,35,70,57.8747178935761,-0.00082859618457503,0.0547953579524558,0.940582893094902,0.999999433852421
"463",463,38,48,40,45,25,47,39.6093351536738,0.000742019952600903,0.0551105915799301,0.939352998306488,0.999999433852421
"464",464,79,76,66,74,71,77,73.7093158746797,-0.000547145160997455,0.0545463003710361,0.963502643318106,0.999999433852421
"465",465,42,32,33,49,48,39,39.96308120689,0.000777357959757119,0.0551048688815803,0.938114406409195,0.999999433852421
"466",466,40,29,40,31,55,37,37.8327583562583,0.00129765438631499,0.0551578310047321,0.894708588640517,0.999999433852421
"467",467,61,72,73,61,51,38,57.9600779970994,0.000190948398742206,0.0547886671483851,0.988548628018628,0.999999433852421
"468",468,115,111,93,106,104,120,107.81577383143,0.00039475479901501,0.0541135901908028,0.978381448272121,0.999999433852421
"469",469,104,114,121,128,143,146,125.104835820567,0.000253600678153991,0.0539308804245299,0.985453467358789,0.999999433852421
"470",470,90,131,124,107,67,95,99.9309425897132,-0.000889702197532706,0.0542196294664398,0.946443785301775,0.999999433852421
"471",471,130,112,78,80,91,88,94.840758696669,-0.00129038364856451,0.0542874915688867,0.921040973002806,0.999999433852421
"472",472,26,16,15,14,14,16,16.4287630005001,0.00132536255719373,0.0556108833651855,0.846239939436263,0.999999433852421
"473",473,53,46,64,44,59,55,53.0507215630686,0.00115669386299469,0.0548795219522837,0.917752143628734,0.999999433852421
"474",474,7,10,13,12,10,8,9.8070584251044,0.00122383339450207,0.0557656815854009,0.820959297851411,0.999999433852421
"475",475,44,52,54,61,69,46,53.6832812573872,-0.00126966995635862,0.0548736717278624,0.907421124627234,0.999999433852421
"476",476,53,49,54,87,92,77,66.4970449468327,0.000151238296486241,0.0546620225185478,0.994225145012395,0.999999433852421
"477",477,132,62,69,84,113,109,91.4353179206181,0.000856857254833967,0.0543244553038855,0.949203449986474,0.999999433852421
"478",478,92,69,54,92,77,66,73.7069107384349,0.000441357154303268,0.0545490106181572,0.971503408395928,0.999999433852421
"479",479,34,26,28,19,34,34,28.5790823832831,-0.000342512622375373,0.0553224537257528,0.967044123104149,0.999999433852421
"480",480,69,65,95,96,38,87,71.6467637944092,0.000105311531378039,0.054582437823999,0.990524452756254,0.999999433852421
"482",482,73,75,54,56,88,78,69.5980532582238,-0.000493433413628815,0.0546069649789775,0.96627589138152,0.999999433852421
"483",483,67,46,42,54,40,56,50.0198231205874,0.000155873633373353,0.0549145129109666,0.989155499391127,0.999999433852421
"484",484,177,134,199,152,136,184,161.8188941008,0.00148395000169809,0.0536249124843565,0.932239520882172,0.999999433852421
"485",485,60,91,54,64,77,140,76.6915712477475,-0.000748085710173649,0.0545207243708222,0.950585469132358,0.999999433852421
"486",486,54,51,53,51,69,64,56.5999712094159,-0.000215268441228452,0.0548042878206189,0.983269813811639,0.999999433852421
"487",487,41,46,32,45,35,25,36.5347942636977,-4.12415217184539e-05,0.0551618083917704,0.996272787186848,0.999999433852421
"488",488,153,143,149,194,190,104,152.336242943021,0.000295648210241195,0.0536825274340898,0.985654262680556,0.999999433852421
"489",489,29,15,22,27,24,20,22.3500262085095,0.00109728993447892,0.0554685629102098,0.889197943593725,0.999999433852421
"490",490,41,44,35,35,46,38,39.6124868526124,-0.000445366833346595,0.0551017686088957,0.970122405099799,0.999999433852421
"491",491,21,17,21,72,80,32,33.3854879003915,-0.000272398031860329,0.0552684304486848,0.973537748444598,0.999999433852421
"492",492,156,192,103,132,175,107,140.296529009123,-0.000537419479743458,0.05379341149176,0.969631414424425,0.999999433852421
"493",493,82,113,86,81,101,104,93.7305857061653,0.000239904151249885,0.0542789763543775,0.985856959620666,0.999999433852421
"494",494,13,14,18,15,15,12,14.4131620643332,-3.50304425599573e-05,0.055636550183543,0.994903504481618,0.999999433852421
"495",495,34,27,48,40,37,27,34.7519503714412,0.000229372378609415,0.0551957357094367,0.988169531031599,0.999999433852421
"496",496,110,91,87,115,94,99,98.8346932345427,-0.000265369619756247,0.0542163500209335,0.972520226286166,0.999999433852421
"497",497,49,42,46,49,33,48,44.0971322437856,0.000492192708943507,0.0550214760428113,0.962297969052101,0.999999433852421
"498",498,42,59,58,43,44,61,50.508985618405,8.64628014737611e-05,0.0549071378183922,0.995322366811701,0.999999433852421
"499",499,34,67,36,47,66,48,47.997811911287,0.000809856964154925,0.0549628453105943,0.940324255308875,0.999999433852421
"500",500,60,57,51,78,39,66,57.2030106586185,0.000676861803661176,0.0548030409141503,0.953873409212728,0.999999433852421
"501",501,14,12,14,18,21,16,15.5865544034086,-0.00178676494747049,0.055650569725047,0.785095532506584,0.999999433852421
"502",502,24,44,29,108,168,128,71.0435699984145,1.17302375890705,0.277502437900378,1.05126530867232e-06,7.46242626148658e-05
"503",503,6,3,8,7,5,4,5.29993506242707,-0.000145687067515192,0.0558676508086217,0.967926054321339,0.999999433852421
"504",504,42,54,62,34,44,44,45.830628568676,0.000641031916518356,0.0549951588592449,0.952185304987808,0.999999433852421
"505",505,102,106,74,65,66,95,82.9659823462926,0.000329624110274773,0.0544225503305426,0.98091768054874,0.999999433852421
"506",506,98,109,113,98,88,76,96.1735903460256,-0.000357715677444519,0.0542516840844299,0.977890257015688,0.999999433852421
"507",507,39,44,45,48,42,41,43.079323939134,-0.000910699664067831,0.0550472475198222,0.926062644058102,0.999999433852421
"508",508,79,127,109,122,78,129,105.032456195547,-0.000680690323535938,0.054153657633004,0.9592912679841,0.999999433852421
"509",509,159,162,169,157,70,135,136.465680374387,0.000342953702672191,0.0538370650405703,0.982708618638618,0.999999433852421
"510",510,73,59,44,46,62,48,54.4113511467137,-0.000445634966164162,0.0548437594168232,0.967246352426269,0.999999433852421
"511",511,25,33,24,22,19,27,24.6362188626306,-0.000111144188040229,0.0554024831627434,0.987485142070314,0.999999433852421
"512",512,77,111,120,72,116,89,95.5829091926176,-0.000322730443790155,0.0542598598031689,0.97971328049422,0.999999433852421
"513",513,18,16,16,64,64,84,36.9380903434703,0.911287906706697,0.392860294823717,0.00064194149550754,0.0357658450665625
"514",514,104,171,137,108,67,136,115.692135927499,4.58510696581355e-05,0.0540395875682854,0.998654033572395,0.999999433852421
"515",515,198,168,195,204,198,202,193.766817679179,-0.000632278176484381,0.0533617497647323,0.967174772282206,0.999999433852421
"516",516,49,44,50,61,64,68,55.3130433382458,-0.000429812485318679,0.0548315563573999,0.967958247549109,0.999999433852421
"517",517,39,54,60,70,64,63,57.3782508369342,-0.000801858948310558,0.054803926377004,0.942163057760812,0.999999433852421
"518",518,99,80,83,71,69,60,76.0390256891873,0.000869721701305707,0.0545236638701974,0.945700405645201,0.999999433852421
"519",519,40,52,57,58,57,41,50.2376453922762,0.000768460245626058,0.0549171923840022,0.955354591642568,0.999999433852421
"520",520,25,35,37,31,32,20,29.3861396338924,0.000986538926493363,0.0553181041105364,0.911195883542868,0.999999433852421
"521",521,30,24,18,26,28,17,23.3243577639282,0.000867494981606369,0.0554415549560785,0.913871544454347,0.999999433852421
"522",522,85,77,54,100,93,85,80.8592153749586,0.000792401066726706,0.0544573280518531,0.950782965533722,0.999999433852421
"524",524,129,105,110,131,101,96,111.221596002297,0.000807422654205712,0.0540827087037648,0.955670341225982,0.999999433852421
"525",525,45,35,38,41,38,52,41.1433692449634,0.000820338384738037,0.0550801644462919,0.936948559198426,0.999999433852421
"526",526,80,37,42,73,71,50,56.4149692690235,0.0011663499009408,0.0548305648341137,0.928785649207003,0.999999433852421
"527",527,74,77,84,68,83,96,79.8616036279482,-0.0003450813927353,0.0544596187453471,0.973168349639438,0.999999433852421
"528",528,28,34,29,30,31,34,30.9299017386447,0.000531519389972014,0.0552752656043815,0.953851097301368,0.999999433852421
"529",529,106,144,153,146,140,153,139.292548195289,-0.000494091096143649,0.0537961983853786,0.972363819950553,0.999999433852421
"530",530,50,62,50,60,51,51,53.7823521063913,0.00101444328392256,0.0548616366046248,0.928490517531671,0.999999433852421
"531",531,106,158,122,93,121,109,116.549175322026,-5.69777705107562e-05,0.0540203370151143,0.995635345077373,0.999999433852421
"532",532,78,84,45,55,67,54,62.3397656511709,0.000622592548983062,0.0547202974188352,0.958736955471928,0.999999433852421
"533",533,27,21,23,24,27,26,24.5695799624203,0.000336101750865635,0.0554040135712247,0.968367372181865,0.999999433852421
"534",534,76,93,73,74,63,88,77.2027262717687,-0.000108970043444929,0.0544952552505301,0.99258551829175,0.999999433852421
"535",535,100,97,126,119,149,139,120.176774953945,0.000807686797873074,0.0539901338004253,0.956420354052943,0.999999433852421
"536",536,157,91,113,144,137,133,127.203519776136,0.000567266561563156,0.0539152225323276,0.970469843513373,0.999999433852421
"537",537,14,12,8,3,8,7,7.83165240524673,-0.000837354262886544,0.0558117330329626,0.858210172685645,0.999999433852421
"538",538,120,123,92,106,73,71,95.2366667752513,0.000503420677528156,0.0542704383742687,0.970452839016035,0.999999433852421
"539",539,47,38,32,46,32,40,38.7142938931343,-0.000627142686918572,0.0551218762360342,0.949473341639436,0.999999433852421
"541",541,59,59,46,332,260,320,143.7188655314,1.34466470637045,0.212521629014814,1.23781043576496e-11,2.3136317251521e-09
"542",542,38,48,56,55,46,66,50.7396361194927,0.00117519270115077,0.0549200009170421,0.916236481578879,0.999999433852421
"543",543,5,9,6,4,6,10,6.41947916360198,0.000519835420032024,0.0558421581089616,0.904318528929639,0.999999433852421
"544",544,23,29,21,21,27,32,25.17142723522,0.000722317481078083,0.0553965401987086,0.931388610341854,0.999999433852421
"545",545,28,33,18,40,33,41,31.0848141667609,-6.12721776981655e-06,0.055272316355905,0.999284892030956,0.999999433852421
"546",546,100,100,70,100,81,74,86.5252690620415,0.000465040709201295,0.0543724601729641,0.972927997415869,0.999999433852421
"547",547,38,39,36,40,48,49,41.3842927201959,-0.00118733737850782,0.0550860595734888,0.901281158533162,0.999999433852421
"548",548,26,14,33,27,25,24,24.080251530535,6.25445579338366e-05,0.0554163166144207,0.994276406337313,0.999999433852421
"549",549,83,88,98,94,71,88,86.5556901468257,7.09154720597204e-05,0.0543689571283026,0.991973082697705,0.999999433852421
"550",550,13,12,21,8,9,10,11.5666859488085,-7.53226258658977e-05,0.0557089424562387,0.987372242492879,0.999999433852421
"551",551,43,32,34,43,35,34,36.577939903446,0.000122976490181298,0.0551576088508552,0.988550765151871,0.999999433852421
"552",552,197,222,196,178,170,159,185.876656824571,9.43098678251625e-06,0.0534146333899345,0.999352580041095,0.999999433852421
"553",553,53,71,62,78,53,48,59.9258438025869,-0.000545006831242656,0.0547545395592858,0.960981218027588,0.999999433852421
"555",555,34,48,29,27,35,28,32.8389366284079,0.00130591466544222,0.0552555363593626,0.886252761758744,0.999999433852421
"556",556,22,27,24,39,32,29,28.3257369071679,-6.39753673385276e-05,0.0553263734737484,0.992506946303112,0.999999433852421
"557",557,66,55,52,48,46,52,52.8053694036466,-0.000886439352434677,0.0548760920656944,0.934538131735259,0.999999433852421
"558",558,97,123,76,91,93,93,94.5369997059079,0.000738702944701198,0.0542762986720462,0.956480337174582,0.999999433852421
"559",559,97,141,117,137,100,105,114.908446178729,-0.000314975004730563,0.0540365642558154,0.967374028482854,0.999999433852421
"560",560,16,16,17,10,10,14,13.5307010263711,-0.000759411345337952,0.0556636416275759,0.900458495425713,0.999999433852421
"561",561,59,58,66,56,61,89,63.998771834067,-0.00142224568045094,0.0547131062244162,0.902291890389567,0.999999433852421
"562",562,143,205,222,154,235,181,186.904021512324,6.29265491178132e-05,0.0534104699985094,0.999031713840946,0.999999433852421
"563",563,94,121,63,109,72,69,85.4090916889341,-0.000555415007948433,0.0543937771429011,0.964564725549338,0.999999433852421
"564",564,56,73,94,48,83,86,71.3259881624856,-0.000195800441603919,0.0545814008587601,0.985874185072429,0.999999433852421
"565",565,156,187,228,193,181,188,187.666555586087,-0.000131694608075607,0.0534014978435188,0.992327812388129,0.999999433852421
"566",566,62,55,52,43,40,49,49.6331672592143,-0.000655816225495361,0.054927270398323,0.948309310752394,0.999999433852421
"567",567,9,9,6,13,6,6,7.82369360766399,-0.000600667847777067,0.0558028147870651,0.898444147090008,0.999999433852421
"568",568,44,31,42,37,47,54,41.8725554392683,-0.000383466704729774,0.0550640049624375,0.967695939977202,0.999999433852421
"569",569,92,88,100,94,115,83,94.8131703715518,-0.000410217298553272,0.0542657667611059,0.974964365741934,0.999999433852421
"572",572,48,53,60,66,45,51,53.3798381418244,0.000320762528125615,0.0548576615148574,0.978175629124066,0.999999433852421
"573",573,57,35,42,49,38,26,39.9417577736471,0.000116969770687334,0.0550971072485636,0.991901142887714,0.999999433852421
"574",574,13,18,12,14,14,10,13.3136082247715,-1.54091199031709e-05,0.0556616393962053,0.997994373890554,0.999999433852421
"575",575,11,8,15,11,11,10,10.8214705668667,0.000212216513476873,0.0557218298741816,0.971374522696003,0.999999433852421
"576",576,8,6,7,5,7,7,6.6246518575836,-0.000955958456033426,0.0558398840555992,0.82781852154305,0.999999433852421
"577",577,35,37,32,24,33,30,31.5441658692561,0.000768571237621779,0.0552654860554982,0.937936915556363,0.999999433852421
"578",578,55,88,38,64,63,60,59.5317976078976,9.90897680375235e-05,0.054762098723469,0.995111563815645,0.999999433852421
"579",579,22,23,23,19,29,31,24.174478320316,0.00120979136978248,0.0554319836130442,0.88179272322982,0.999999433852421
"580",580,10,12,11,11,12,22,12.5341595394547,0.000484045435906917,0.0556844211200664,0.939390909645538,0.999999433852421
"581",581,105,113,135,536,408,432,255.89263045329,1.27909070657937,0.17811096412357,3.35428828877459e-14,1.89083203948982e-11
"582",582,92,82,49,87,64,78,73.7247671696781,-0.00074032093768884,0.0545525215853224,0.951036037413161,0.999999433852421
"583",583,27,33,33,21,21,23,25.8573292438594,-0.0015878236381511,0.0554104477090897,0.846341067916265,0.999999433852421
"584",584,101,105,98,88,90,92,95.4750390305676,-0.000463733280070034,0.0542584255576212,0.97151684600262,0.999999433852421
"586",586,42,48,54,79,64,52,55.3128677244847,0.000999353800831632,0.0548415343375462,0.93026608697224,0.999999433852421
"587",587,37,44,59,53,44,41,45.7681894422897,0.00035038054045535,0.0549907945917286,0.974553725721331,0.999999433852421
"588",588,40,31,30,128,128,128,72.116756260314,1.19120588828793,0.269348242538822,4.33456811902317e-07,3.22001289027899e-05
"589",589,175,232,165,153,190,119,168.850799249459,0.000155628122472058,0.0535485077428208,0.99322506389949,0.999999433852421
"590",590,67,76,65,43,65,70,63.3701831674262,-0.000102208473524024,0.054698177665586,0.992358059584466,0.999999433852421
"591",591,65,83,109,76,76,67,78.1381279115244,-2.23067000423596e-06,0.0544829935138342,0.998491127813491,0.999999433852421
"592",592,77,95,89,80,79,73,81.8387705754819,0.000676245586964805,0.0544363350805653,0.984100071698841,0.999999433852421
"593",593,86,63,84,58,62,32,61.1708900577787,0.000592641269079623,0.0547486524887574,0.999682625313829,0.999999433852421
"594",594,31,37,40,39,42,27,35.5933761090875,-7.86399978010975e-05,0.0551798534423561,0.995912423276558,0.999999433852421
"595",595,76,58,79,81,80,63,72.2476638532122,-0.000833631657490298,0.0545737247928627,0.944705681676749,0.999999433852421
"596",596,91,104,87,344,340,480,189.445247280394,0.0001253583837991,0.0535452594910881,0.994288173045831,0.999999433852421
"597",597,33,25,32,21,37,32,29.4864653424478,-0.00110461070282983,0.0553158252394332,0.897491809335908,0.999999433852421
"598",598,89,109,105,76,85,90,91.6408277082662,0.000743107376725338,0.054311457559362,0.95604255848182,0.999999433852421
"599",599,54,67,38,59,40,47,49.8013327937097,0.000170263009188363,0.0549199622527293,0.988836144767938,0.999999433852421
"600",600,18,17,12,15,15,20,16.0006809900442,-0.00123278888612974,0.0556189833677279,0.852011741892442,0.999999433852421
"601",601,12,16,22,16,26,15,17.2789501113917,-0.00166877625888934,0.0556058484533295,0.807542260295651,0.999999433852421
"602",602,14,21,16,12,18,19,16.399769838453,0.000415807126266924,0.0555919286912868,0.952349492130582,0.999999433852421
"603",603,19,18,15,14,18,15,16.4054835088495,0.000187296701543123,0.055587542827418,0.979700019381845,0.999999433852421
"604",604,101,97,97,102,94,53,88.5783960522998,-0.00102525946877559,0.0543605607101659,0.940437726009739,0.999999433852421
"605",605,70,88,57,85,72,55,70.0584895993986,0.000801035587046483,0.0546066408783026,0.949832284170282,0.999999433852421
"606",606,95,87,98,141,82,85,96.2698196385083,0.000328125925434038,0.0542509284322418,0.981341744345043,0.999999433852421
"607",607,102,83,76,87,162,132,103.044137503085,0.000457346241557054,0.054181799578892,0.976011988729458,0.999999433852421
"608",608,29,29,22,30,26,24,26.5057020776585,-5.46606360151558e-05,0.0553617920832347,0.993311756154145,0.999999433852421
"609",609,52,55,60,54,45,59,53.9344293719236,-0.0014245486646232,0.0548716611786331,0.904526262263331,0.999999433852421
"610",610,57,41,63,48,64,45,52.2569232193564,-0.00144360954829991,0.0549019798173206,0.89390981254239,0.999999433852421
"611",611,132,78,74,132,106,98,100.734439433529,0.000178527870900344,0.0542015519216857,0.992416708314594,0.999999433852421
"612",612,46,45,50,66,61,57,53.6211375117182,0.000996067058393205,0.0548678127387147,0.929916353732317,0.999999433852421
"613",613,34,37,42,31,23,31,32.4743615298758,0.00155952366146161,0.055274220000357,0.863029482951404,0.999999433852421
"614",614,46,42,40,51,55,43,45.8797590259483,0.000827900913895403,0.0549944678780421,0.938315682822181,0.999999433852421
"615",615,15,17,24,19,33,21,20.7987815784222,0.000498889476266452,0.0554919902089691,0.966440170672222,0.999999433852421
"616",616,23,20,24,20,20,28,22.3402083473171,0.00153955506999438,0.0554840123768692,0.844349103919846,0.999999433852421
"617",617,46,30,43,31,38,38,37.2189163608354,0.000789272300684203,0.0551549045912477,0.945521687549794,0.999999433852421
"618",618,182,99,101,178,75,142,122.926525172517,-0.000862677742649418,0.053974585953996,0.953054357289584,0.999999433852421
"619",619,53,51,61,20,46,50,44.3427340781413,0.0010166889170196,0.0550426947058404,0.923865906649342,0.999999433852421
"620",620,153,163,196,253,182,224,192.206427630079,0.000354829419146745,0.0533771740630921,0.983616948947359,0.999999433852421
"621",621,142,96,85,125,168,87,113.31966642324,0.000763678595250624,0.0540689219515166,0.95803729742029,0.999999433852421
"622",622,68,89,80,87,66,67,75.5748324205712,0.000637000173253625,0.0545224260898841,0.960534280296315,0.999999433852421
"623",623,51,57,58,46,60,43,52.1069057642082,-0.000252604985240613,0.0548785356029332,0.980130671945889,0.999999433852421
"624",624,14,14,14,18,10,13,13.6482270945606,-0.00162064436434322,0.0556858078414684,0.793938126456534,0.999999433852421
"625",625,60,43,67,42,59,56,53.7062677793624,-0.00084556797120447,0.0548606725305148,0.937805558858593,0.999999433852421
"626",626,68,78,65,49,91,92,72.1824305239768,-0.000135475443949235,0.0545687730911634,0.990069462190866,0.999999433852421
"627",627,94,55,51,82,61,40,61.2463857410296,-0.000439288474672729,0.0547382211240356,0.968417516001791,0.999999433852421
"628",628,98,101,85,68,84,86,86.3079227288144,-0.000763489797255594,0.0543798638523513,0.951838107491708,0.999999433852421
"629",629,55,50,42,46,46,50,48.0006954007319,0.000220168200054288,0.0549491137959802,0.984543273179286,0.999999433852421
"630",630,103,117,90,134,82,74,97.9296463848038,-0.000100225271232005,0.0542324727852056,0.99288240295944,0.999999433852421
"631",631,40,35,48,46,49,50,44.3175355287698,0.000233546599215258,0.0550153301591523,0.983342250605275,0.999999433852421
"632",632,70,88,67,264,248,184,130.645028986114,0.000759068831528373,0.0539747220180279,0.959599396430863,0.999999433852421
"633",633,64,87,98,114,65,75,81.9685867520016,-0.003793242243616,0.0546082940554919,0.994328244503181,0.999999433852421
"634",634,47,61,41,64,52,46,51.1963521135424,-0.000248899935396268,0.0548965468009683,0.981549442791162,0.999999433852421
"635",635,95,107,64,308,292,348,179.676567903663,1.13287928207517,0.193471848623293,2.23225496446266e-10,2.89077017897915e-08
"636",636,104,99,127,91,119,110,107.666393279164,-0.000156861950255053,0.0541134337419481,0.989886746676645,0.999999433852421
"637",637,68,71,56,79,54,73,66.2058887071067,0.000100220768443651,0.0546529349634584,0.994901054745019,0.999999433852421
"638",638,112,89,93,112,119,122,107.080210780958,-0.0001839367058214,0.0541219136235521,0.988078511029976,0.999999433852421
"640",640,4,5,6,6,4,5,5.0267699978993,8.09094914886602e-06,0.0558736994482433,0.999999249416137,0.999999433852421
"641",641,45,33,32,30,44,24,33.8581815887204,0.00048730739066695,0.0552160785441794,0.959381821179707,0.999999433852421
"642",642,18,25,29,28,28,23,24.8663393204308,0.000665940245125978,0.0554035842702773,0.936164554962562,0.999999433852421
"643",643,35,25,27,22,32,21,26.5421776555945,-0.000490645594135695,0.0553652712021205,0.951348240692021,0.999999433852421
"644",644,52,43,60,56,40,35,46.8107176196872,-0.00083165360483929,0.0549798404331103,0.935569750298727,0.999999433852421
"645",645,45,47,55,43,45,33,44.1790980556473,-0.000514809766968569,0.0550221011711857,0.958546968355949,0.999999433852421
"646",646,37,28,17,24,32,25,26.4046523923173,-0.000553763280065484,0.0553714499086586,0.946775868810082,0.999999433852421
"647",647,66,86,66,70,78,71,72.5040161663742,-0.000631055763030797,0.0545652865664116,0.958288389671126,0.999999433852421
"648",648,51,56,46,58,43,50,50.4015625422307,0.000220098131889873,0.0549074264807359,0.985430133101583,0.999999433852421
"649",649,48,53,53,54,69,62,56.0941919702118,0.000635935493073865,0.0548173112322366,0.956228881304675,0.999999433852421
"650",650,18,26,21,13,23,14,18.5885610722266,0.000417689503990046,0.0555416824502976,0.954804431195772,0.999999433852421
"651",651,41,47,45,59,57,36,46.7997253052899,9.95965360563388e-05,0.0549721211298955,0.993919504789114,0.999999433852421
"652",652,75,62,83,49,73,82,69.5542144393226,0.00101075827937689,0.0546176165299174,0.937237998481275,0.999999433852421
"653",653,40,39,28,30,40,29,33.9175180186803,-0.001055036722014,0.0552256338435321,0.907775721556478,0.999999433852421
"654",654,46,53,55,68,59,61,56.5874301695675,-0.000363113816586573,0.0548069057559317,0.972889635878171,0.999999433852421
"655",655,77,67,79,74,72,77,74.2292312491625,3.9945915528992e-05,0.0545353367030027,0.998684503582411,0.999999433852421
"656",656,114,75,137,117,105,128,110.71874756982,0.000704574252554593,0.054089407084877,0.961260545311996,0.999999433852421
"657",657,105,102,101,55,92,117,92.8444617944856,0.000722979651839977,0.0543030714910408,0.957846232200428,0.999999433852421
"658",658,63,85,78,63,61,61,67.8978616891882,-0.00107335070638977,0.0546439700336131,0.927699673141782,0.999999433852421
"659",659,63,52,76,86,72,84,71.1318695876403,-0.00109222697373753,0.0545984568538096,0.928070767756924,0.999999433852421
"660",660,68,57,83,68,78,92,73.4485340069895,7.20844423720252e-05,0.0545485362414213,0.996645301828247,0.999999433852421
"661",661,65,61,63,58,62,35,56.1843093118112,0.000414325799698719,0.0548163512671014,0.971440373947168,0.999999433852421
"662",662,40,40,59,67,56,53,51.5531431786843,-0.000115079360078506,0.0548901970440516,0.990183058208243,0.999999433852421
"663",663,71,63,84,63,54,90,69.7400349920091,-6.7122698690377e-05,0.0546019191278534,0.994247352506145,0.999999433852421
"664",664,33,35,42,37,40,22,34.1316100379698,-8.55188169198417e-05,0.0552089399498378,0.993031782686644,0.999999433852421
"665",665,93,63,58,77,78,109,77.8479843601384,-0.00150425096699934,0.0545184847827591,0.903669614768268,0.999999433852421
"666",666,40,67,69,77,43,47,55.3625417961053,0.000753599707985628,0.0548362428808432,0.947558781973045,0.999999433852421
"667",667,51,40,67,40,44,54,48.4871033797073,0.000590055018013135,0.0549457718469815,0.957162570306824,0.999999433852421
"668",668,14,7,10,11,9,18,11.010596136925,0.0010611355401064,0.0557332154324656,0.852202288168473,0.999999433852421
"670",670,84,64,62,96,74,86,76.7058410096647,0.00017928007925955,0.0545043480375976,0.989172148070767,0.999999433852421
"671",671,5,6,12,10,9,3,6.80530941266402,-0.000171866156136386,0.0558248002342446,0.967626325803663,0.999999433852421
"672",672,35,43,41,48,47,40,42.1041202458022,-5.86325690610662e-05,0.0550540301193326,0.993114176749614,0.999999433852421
"673",673,119,142,77,114,151,158,123.450600430342,0.00121168279671851,0.0539718655080662,0.934617707368895,0.999999433852421
"674",674,24,27,29,32,23,35,28.0258612898326,-0.000316662193378445,0.0553308842934864,0.968979652513186,0.999999433852421
"675",675,14,11,7,8,11,9,9.76739263053837,0.000789592837787373,0.0557552929331056,0.885001807978253,0.999999433852421
"676",676,77,47,85,76,57,87,69.8343350776081,3.50293778285183e-05,0.054604425616317,0.996290203882544,0.999999433852421
"677",677,78,55,60,66,82,68,67.51882710251,0.000356190549556277,0.0546359685463853,0.977279195939844,0.999999433852421
